Driver_Age,Vehicle_Value,Tax,Price,Vehicle_Mileage,Credit_Score,Licence_Length_Years,Date,Marital_Status,Sale
46,10000,90.84542336,908.4542336,6000,341.6471862,8.642660826,10/12/2016,M,1
30,10000,61.16509116,611.6509116,6000,463.0188979,5.625368985,10/12/2016,S,1
24,10000,50.81735419,508.1735419,5000,265.1367482,3.469617384,10/12/2016,M,1
34,15000,58.37750217,583.7750217,9000,359.068271,9.016648856,10/12/2016,D,1
30,10000,53.14733167,531.4733167,5000,,9.295874909,10/12/2016,S,1
24,15000,45.02389933,450.2389933,5000,292.024096,2.819961606,10/12/2016,M,1
35,9000,50.08645517,500.8645517,9000,476.1866421,9.367092316,10/12/2016,M,1
31,9000,74.3654111,743.654111,9000,373.859982,8.012834105,10/12/2016,S,1
33,9000,40.90265596,409.0265596,7000,514.9677082,7.640177473,10/12/2016,M,1
20,10000,45.61888928,456.1888928,8000,268.1759311,1.972994204,10/12/2016,S,1
30,9000,76.81962078,768.1962078,,9999,8.714829167,10/12/2016,D,1
24,9000,64.21574833,642.1574833,8000,508.0480973,1.782201018,10/12/2016,M,1
23,9000,72.07936839,720.7936839,8000,327.6817162,3.793450828,10/12/2016,S,1
26,10000,77.4325579,774.325579,6000,349.8863443,4.377079269,10/12/2016,M,1
21,10000,37.40684874,374.0684874,8000,339.0179869,1.785479836,10/12/2016,D,1
23,15000,62.29893323,,4000,410.6203682,4.319290594,10/12/2016,S,1
47,8000,66.66446426,666.6446426,5000,410.820342,9.260699449,10/12/2016,S,1
19,10000,62.61553191,626.1553191,7000,402.9344231,0.127343528,10/12/2016,S,1
19,10000,66.50638867,665.0638867,7000,440.8964837,0.727314178,10/12/2016,S,1
32,10000,67.23695952,672.3695952,8000,418.2783201,11.65163873,10/12/2016,M,1
24,15000,54.95087067,549.5087067,7000,299.5855287,5.229383545,10/12/2016,S,1
27,7000,75.99506393,759.9506393,10000,418.6445384,6.28212637,10/12/2016,M,1
29,10000,76.0406148,760.406148,8000,332.7932591,6.905904989,10/12/2016,S,1
45,8000,71.85051237,718.5051237,,511.6647422,5.777595394,10/12/2016,M,1
20,10000,46.77878315,467.7878315,9000,415.8564753,0.608425791,10/12/2016,M,1
37,10000,61.22253238,612.2253238,9000,455.0231924,10.14281447,10/12/2016,S,1
35,10000,59.24987565,592.4987565,6000,472.9510495,6.466525995,10/12/2016,S,1
22,10000,70.23339215,702.3339215,6000,414.9089748,2.170440142,10/12/2016,M,1
32,10000,57.31758311,573.1758311,4000,492.2939476,6.314774823,10/12/2016,M,1
26,10000,54.18865623,541.8865623,7000,307.7168923,6.297539833,10/12/2016,M,1
21,10000,59.52192327,595.2192327,9000,431.0628035,2.06320889,10/12/2016,M,1
19,10000,66.87302138,668.7302138,6000,405.0179661,0.10891273,10/12/2016,S,1
35,15000,60.30264406,603.0264406,7000,565.5163585,12.13679037,10/12/2016,M,1
20,10000,58.66652713,586.6652713,8000,440.3618808,0.78467976,10/12/2016,S,1
18,10000,40.87453418,,8000,445.411937,0.286197326,11/12/2016,S,0
35,10000,41.64758983,416.4758983,6000,367.8540189,5.618230245,11/12/2016,S,0
24,9000,29.53284224,295.3284224,7000,539.9753701,4.986557841,11/12/2016,M,0
28,9000,54.14200065,541.4200065,8000,334.0696418,6.58515271,11/12/2016,M,0
30,10000,56.54807267,565.4807267,7000,571.6294862,10.86191023,11/12/2016,S,0
51,10000,55.30626278,553.0626278,8000,407.3978826,9.191463524,11/12/2016,S,0
30,9000,39.80486348,398.0486348,5000,334.8843233,9.750686779,11/12/2016,S,0
33,10000,37.47925543,374.7925543,7000,340.8518706,8.758739151,11/12/2016,S,0
23,10000,19.52646963,195.2646963,7000,452.1401409,3.976368126,11/12/2016,M,0
30,10000,46.6621056,466.621056,8000,313.0522472,7.943986899,11/12/2016,S,0
39,10000,36.87728925,368.7728925,5000,418.5671165,9.761731713,11/12/2016,M,0
38,10000,43.74562177,437.4562177,7000,441.32277,6.948614724,11/12/2016,D,0
41,9000,31.19982419,311.9982419,5000,386.0377805,9.581246219,11/12/2016,M,0
34,10000,45.56253235,455.6253235,7000,467.7363498,12.55107817,11/12/2016,M,0
34,9000,32.09270338,320.9270338,9000,453.2426177,10.02939627,11/12/2016,M,0
37,15000,47.01386773,470.1386773,5000,278.9604114,10.99935186,11/12/2016,M,0
29,10000,38.98383491,389.8383491,6000,481.4761027,7.672577301,11/12/2016,S,0
50,10000,50.0937035,500.937035,9000,327.9341915,7.34745571,11/12/2016,S,0
35,9000,27.19122568,271.9122568,4000,409.7189667,8.62988428,11/12/2016,M,0
34,10000,41.78545906,417.8545906,7000,477.3944362,7.271941415,11/12/2016,M,0
37,10000,47.79524606,477.9524606,8000,335.0571048,8.770200918,11/12/2016,S,0
20,9000,53.30922546,533.0922546,8000,582.5249399,0.041329018,11/12/2016,M,0
29,10000,54.12034903,541.2034903,7000,389.2706438,10.85736042,11/12/2016,S,0
27,9000,40.70310354,407.0310354,8000,402.9127953,3.934635799,11/12/2016,M,0
30,10000,49.42376677,494.2376677,8000,446.7466242,5.944250681,11/12/2016,S,0
60,8000,41.62747143,416.2747143,9000,396.5982216,10.75367196,11/12/2016,M,0
21,15000,58.21895585,582.1895585,8000,329.8157534,1.991578703,11/12/2016,S,1
28,10000,67.07092605,670.7092605,7000,313.4745764,7.382855355,11/12/2016,S,1
31,10000,47.11964222,471.1964222,6000,491.8319639,8.672747508,11/12/2016,S,1
38,7000,79.25226427,792.5226427,6000,378.8421264,7.891810395,11/12/2016,D,1
37,6000,86.15151612,861.5151612,8000,470.6769002,6.522446138,11/12/2016,M,1
22,10000,62.46607237,624.6607237,8000,444.8956677,2.090121105,11/12/2016,M,1
21,10000,64.97194569,649.7194569,5000,383.1242335,2.03096604,11/12/2016,M,1
42,7000,64.22952821,642.2952821,7000,523.1824112,10.80402061,11/12/2016,S,1
37,8000,50.15843961,501.5843961,8000,261.1928698,8.971736529,11/12/2016,S,1
35,10000,58.37733818,583.7733818,8000,354.2928567,5.597916364,11/12/2016,S,1
23,10000,48.15869357,481.5869357,8000,482.1759815,2.888769076,11/12/2016,M,1
33,10000,54.0501422,540.501422,7000,358.9236617,6.173174904,11/12/2016,S,1
33,10000,52.32656523,523.2656523,5000,,5.378475303,11/12/2016,S,1
35,10000,68.8325902,688.325902,6000,448.9862808,6.376434559,11/12/2016,M,1
20,10000,74.43225521,744.3225521,11000,314.2302674,1.541678041,11/12/2016,S,1
26,10000,51.00552843,510.0552843,9000,495.6127609,7.904594312,11/12/2016,M,1
28,10000,40.34545075,403.4545075,7000,395.1133537,1.413110546,11/12/2016,S,1
29,9000,60.56643235,605.6643235,7000,428.2104171,6.828657048,11/12/2016,M,1
24,10000,58.63621166,586.3621166,6000,377.20162,1.606292799,11/12/2016,S,1
25,10000,60.25897049,602.5897049,6000,292.1153828,5.653625691,11/12/2016,M,1
55,8000,71.25742094,712.5742094,5000,449.2324316,10.477943,11/12/2016,S,1
25,15000,56.00092561,560.0092561,7000,316.6816553,3.724015123,11/12/2016,D,1
34,8000,62.22141685,622.2141685,6000,337.056529,7.996860813,11/12/2016,M,1
24,8000,58.45343697,584.5343697,8000,192.5104256,3.743327705,11/12/2016,M,1
24,10000,56.35136864,563.5136864,6000,375.3707347,4.647546454,11/12/2016,M,1
28,10000,66.17241756,661.7241756,6000,435.7897985,5.159570031,11/12/2016,S,1
18,9000,52.29043014,522.9043014,6000,446.7650791,0.650716846,11/12/2016,M,1
31,9000,64.63080095,646.3080095,7000,411.2445695,10.26457481,11/12/2016,S,1
23,10000,40.78005723,407.8005723,8000,,1.36615375,11/12/2016,M,1
25,10000,68.73038853,687.3038853,7000,240.3664996,6.743112086,11/12/2016,M,1
26,10000,55.90720659,559.0720659,4000,386.398901,0.715769931,11/12/2016,M,1
36,9000,64.99633442,649.9633442,8000,392.105386,5.954650074,11/12/2016,S,1
35,10000,64.71703316,647.1703316,7000,413.1477449,6.358361844,11/12/2016,S,1
28,10000,,503.7765278,7000,370.7289167,0.942629547,11/12/2016,S,1
20,15000,45.20622672,452.0622672,7000,230.565668,1.792246135,11/12/2016,D,1
24,15000,63.71908341,637.1908341,9000,322.7138808,0.961805859,11/12/2016,D,1
27,10000,55.23676102,552.3676102,7000,423.8351581,7.475575,11/12/2016,S,1
30,10000,50.39773923,503.9773923,9000,360.5938317,5.827992309,11/12/2016,M,1
24,15000,53.63440179,536.3440179,7000,408.7050546,4.780535847,11/12/2016,S,1
33,15000,31.64802884,316.4802884,5000,372.2898657,9.490635032,11/12/2016,S,1
25,15000,48.32744865,483.2744865,11000,400.7891901,1.166328782,11/12/2016,M,1
45,10000,62.41033021,624.1033021,5000,453.1816973,8.155606555,11/12/2016,M,1
26,8000,76.43472552,764.3472552,7000,459.1836542,5.881551495,11/12/2016,M,1
34,10000,71.22397826,712.2397826,8000,476.5362885,5.559760601,11/12/2016,M,1
,10000,64.19660662,641.9660662,7000,413.6349974,5.696341701,11/12/2016,S,1
25,15000,57.05980516,570.5980516,7000,383.2143044,6.986176638,11/12/2016,M,1
21,10000,42.85845466,428.5845466,9000,286.9389621,0.010377576,12/12/2016,S,0
35,10000,50.2120189,502.120189,8000,379.4001677,12.37010608,12/12/2016,S,0
22,9000,23.12201836,231.2201836,6000,481.3877891,0.020165022,12/12/2016,M,0
41,15000,65.58681985,655.8681985,10000,421.0325025,7.279629833,12/12/2016,M,1
28,10000,44.91224543,449.1224543,9000,405.0885105,,12/12/2016,S,0
40,10000,35.05860179,350.5860179,6000,358.2318105,5.607593469,12/12/2016,S,0
43,10000,44.13595525,441.3595525,7000,362.3552844,9.597333089,12/12/2016,S,0
32,9000,45.42235142,454.2235142,7000,423.7474075,5.448627033,12/12/2016,S,0
32,10000,42.20310522,422.0310522,7000,167.4190692,8.738247488,12/12/2016,S,0
35,8000,34.77455682,347.7455682,6000,434.3086842,4.395956034,12/12/2016,S,0
34,8000,31.23503773,312.3503773,5000,317.4536811,11.85697472,12/12/2016,S,0
33,8000,30.8327664,308.327664,8000,348.7530466,7.561768689,12/12/2016,S,0
34,10000,59.34185401,593.4185401,7000,546.1070531,7.724412716,12/12/2016,M,0
36,8000,38.06712955,380.6712955,6000,468.2020171,5.016079917,12/12/2016,M,0
27,10000,66.26647737,662.6647737,8000,347.606242,5.68277087,12/12/2016,M,0
27,10000,38.30734158,383.0734158,7000,349.8024773,1.36981855,12/12/2016,M,0
39,10000,37.52838027,375.2838027,8000,312.5381417,6.963254446,12/12/2016,M,0
21,10000,53.63927727,536.3927727,7000,304.5428828,0.226703737,12/12/2016,S,0
35,10000,37.88861678,378.8861678,5000,422.177273,7.875765618,12/12/2016,D,0
23,8000,40.44495146,404.4495146,7000,400.8964248,4.651039641,12/12/2016,D,0
25,10000,44.41578058,444.1578058,9000,224.4207747,,12/12/2016,M,0
35,9000,34.76573499,347.6573499,7000,302.5888478,4.609042962,12/12/2016,S,0
48,10000,50.83775245,508.3775245,8000,313.0723352,10.87390364,12/12/2016,M,0
22,10000,29.98376524,299.8376524,9000,375.1063334,1.503471189,12/12/2016,M,0
37,10000,46.27545549,462.7545549,7000,509.2712235,6.427073387,12/12/2016,M,1
22,10000,55.54441181,555.4441181,6000,376.4391752,3.247643809,12/12/2016,S,1
19,10000,42.87474564,428.7474564,6000,418.0734258,0.888757004,12/12/2016,S,1
32,15000,71.6556604,716.556604,8000,356.2625609,8.273130039,12/12/2016,S,1
25,10000,56.7921061,567.921061,5000,354.5087955,0.388957072,12/12/2016,M,1
20,10000,49.98911544,499.8911544,6000,330.0661615,0.485010836,12/12/2016,S,1
32,10000,77.4758414,774.758414,6000,276.556453,7.155183564,12/12/2016,M,1
28,9000,58.11420895,581.1420895,6000,407.620721,7.662172146,12/12/2016,S,1
24,10000,62.98619452,629.8619452,9000,425.315261,4.251957575,12/12/2016,M,1
25,10000,53.49257875,534.9257875,7000,448.5715755,1.654959867,12/12/2016,M,1
28,10000,64.20781375,642.0781375,9000,197.4656993,5.388265906,12/12/2016,M,1
24,8000,73.61711349,736.1711349,9000,384.1670115,5.099855977,12/12/2016,S,1
46,8000,85.92239109,859.2239109,5000,438.9732998,7.678398227,12/12/2016,S,1
23,15000,52.89299416,528.9299416,9000,370.3162413,4.366642399,12/12/2016,S,1
27,10000,50.25655355,502.5655355,3000,540.1189702,7.843687749,12/12/2016,S,1
34,9000,72.20237729,722.0237729,9000,478.169521,8.607300371,12/12/2016,M,1
25,15000,,578.2795366,8000,395.3723454,0.152751498,12/12/2016,M,1
30,9000,53.32615577,533.2615577,8000,414.4473935,5.47727053,12/12/2016,S,1
36,10000,70.42343918,704.2343918,7000,,5.399992129,12/12/2016,M,1
28,10000,41.72790426,417.2790426,6000,425.3054211,7.953617773,12/12/2016,S,1
19,10000,45.50472737,455.0472737,6000,231.5061967,0.896388251,12/12/2016,M,1
22,10000,62.56387854,625.6387854,10000,199.6448206,2.104672717,12/12/2016,M,1
35,8000,60.46810032,604.6810032,9000,431.1008171,9.252146149,12/12/2016,M,1
34,10000,70.53169126,705.3169126,5000,509.0597134,9.497746065,12/12/2016,M,1
24,10000,60.13912594,601.3912594,5000,367.6881435,4.737844697,12/12/2016,S,1
21,9000,55.92001097,559.2001097,7000,335.221621,0.955113621,12/12/2016,M,1
37,10000,64.09260393,640.9260393,5000,445.6415158,8.069531785,12/12/2016,S,1
37,10000,75.49133498,754.9133498,6000,493.3758666,12.45104757,12/12/2016,S,1
32,10000,67.8039722,678.039722,7000,562.5066734,5.782533763,12/12/2016,S,0
30,15000,48.15676469,481.5676469,5000,394.9665752,5.683004488,12/12/2016,M,1
34,8000,60.89573416,608.9573416,8000,426.9840488,2.731658474,12/12/2016,M,1
28,10000,58.89649753,588.9649753,8000,399.4116218,8.119248682,12/12/2016,M,1
37,9000,54.15251604,541.5251604,7000,407.0287222,11.44255807,12/12/2016,M,1
21,15000,51.4167395,514.167395,5000,,2.855859391,12/12/2016,S,1
22,10000,56.97010395,569.7010395,7000,138.5817283,3.975598676,12/12/2016,M,1
37,10000,53.34977205,533.4977205,8000,248.6770822,6.336469398,12/12/2016,M,1
24,10000,58.74839235,587.4839235,7000,511.773301,2.878826446,12/12/2016,S,1
31,9000,64.36380358,643.6380358,8000,322.9368861,8.890956305,12/12/2016,M,1
23,9000,76.39530626,763.9530626,7000,464.4447639,3.680809374,12/12/2016,M,1
24,10000,54.82294558,548.2294558,8000,475.060176,5.15542118,12/12/2016,M,1
20,15000,57.56569151,575.6569151,5000,402.2510451,1.928724461,12/12/2016,,1
27,10000,67.14084784,671.4084784,9000,412.0598334,0.48763741,12/12/2016,D,1
44,9000,93.63844971,936.3844971,7000,9999,4.174672213,12/12/2016,S,1
31,10000,68.19634352,681.9634352,7000,383.8910036,7.811396772,12/12/2016,S,1
44,10000,76.16046928,761.6046928,8000,404.1022789,9.930651261,12/12/2016,M,1
30,8000,57.27028574,572.7028574,8000,413.6704296,7.26521451,12/12/2016,M,1
18,8000,69.47243692,694.7243692,9000,529.3901101,0.880101064,12/12/2016,S,1
24,10000,67.78187447,677.8187447,7000,357.0087328,1.137021892,12/12/2016,M,1
18,10000,66.31430122,663.1430122,7000,504.8650085,0.91588172,12/12/2016,M,1
37,10000,63.16247834,631.6247834,7000,372.2918591,10.66812704,12/12/2016,M,1
31,10000,49.20877822,492.0877822,7000,518.5978517,9.823836736,12/12/2016,M,1
26,8000,76.77760833,767.7760833,5000,239.1038713,7.28031798,12/12/2016,M,1
38,9000,68.97414266,689.7414266,5000,349.5702477,9.851574411,12/12/2016,S,1
31,10000,67.69607741,676.9607741,7000,343.756845,9.184312022,12/12/2016,S,1
23,10000,53.72604531,537.2604531,8000,328.5562505,0.16977862,12/12/2016,D,1
30,7000,59.05047673,590.5047673,7000,393.3503699,5.515201774,12/12/2016,S,1
20,,51.35464875,513.5464875,6000,393.2909274,1.842715992,12/12/2016,M,1
34,10000,70.74362543,707.4362543,5000,415.623694,8.445879686,12/12/2016,M,1
23,8000,67.40503855,674.0503855,7000,432.4278856,1.874345677,12/12/2016,M,1
35,10000,68.31045558,683.1045558,7000,355.4485773,9.118430899,12/12/2016,S,1
36,9000,35.42061588,354.2061588,7000,454.4949752,13.2172752,13/12/2016,S,0
41,10000,54.41217269,544.1217269,10000,381.6054029,10.48189513,13/12/2016,S,0
27,9000,55.52135207,555.2135207,8000,508.5629404,5.175499527,13/12/2016,S,0
33,10000,45.48271151,454.8271151,5000,341.312686,10.00188176,13/12/2016,M,0
47,10000,37.85763389,378.5763389,7000,313.9534469,7.62689537,13/12/2016,S,0
31,7000,39.02555392,390.2555392,7000,382.5690452,7.073563843,13/12/2016,S,0
25,10000,42.71779047,427.1779047,8000,346.1726712,6.553341574,13/12/2016,M,0
40,10000,50.68417936,506.8417936,7000,419.4865532,7.472700236,13/12/2016,S,0
27,10000,60.99388595,609.9388595,10000,,8.314875885,13/12/2016,S,0
29,10000,33.99351626,339.9351626,8000,380.0342532,6.753862188,13/12/2016,M,0
31,10000,32.32877681,323.2877681,5000,396.2444645,8.162308543,13/12/2016,M,0
36,10000,51.05453122,510.5453122,7000,354.9389156,6.866690802,13/12/2016,S,0
29,9000,22.17597329,221.7597329,6000,403.217095,6.673645236,13/12/2016,S,0
28,10000,59.68398991,596.8398991,11000,333.5028987,9.028167062,13/12/2016,M,0
32,10000,53.90890531,539.0890531,7000,485.1694599,4.675102812,13/12/2016,S,0
19,9000,45.46088342,454.6088342,6000,583.0252088,0.106842876,13/12/2016,M,0
49,9000,48.57647253,485.7647253,8000,390.4159905,8.269289914,13/12/2016,M,0
31,15000,54.58475857,545.8475857,7000,373.6035991,6.184971521,13/12/2016,S,0
18,9000,43.95504363,439.5504363,8000,299.4169177,0.84301772,13/12/2016,M,0
34,8000,49.47535012,494.7535012,6000,250.6390904,6.288379773,13/12/2016,S,0
45,8000,39.82163697,398.2163697,6000,315.7042644,7.982488648,13/12/2016,S,0
36,8000,36.23251239,362.3251239,6000,454.4385238,7.892983986,13/12/2016,M,0
38,8000,63.59038587,635.9038587,6000,355.2356346,9.52376593,13/12/2016,S,1
22,10000,51.61546974,516.1546974,6000,510.755498,0.095770689,13/12/2016,S,1
21,,51.39315918,513.9315918,6000,455.9194286,2.627543563,13/12/2016,S,1
28,8000,84.75042545,847.5042545,9000,486.1034916,9.255814718,13/12/2016,S,1
33,9000,65.98927733,659.8927733,4000,528.3317423,8.65378451,13/12/2016,S,1
37,8000,67.40586669,674.0586669,6000,450.0382018,10.48937488,13/12/2016,D,1
24,10000,57.10280706,571.0280706,7000,259.1538932,3.347939065,13/12/2016,M,1
34,9000,58.58625862,585.8625862,7000,385.1725157,9.917231929,13/12/2016,M,1
28,10000,54.69436348,546.9436348,6000,427.8139232,4.825456337,13/12/2016,M,1
22,10000,65.35845939,653.5845939,8000,334.9873882,2.367479097,13/12/2016,S,1
31,10000,73.68824971,736.8824971,6000,296.0720191,9.119608644,13/12/2016,M,1
37,15000,58.73643528,587.3643528,7000,461.5748118,9.997274772,13/12/2016,M,1
37,9000,63.21568044,632.1568044,7000,381.646615,6.058450576,13/12/2016,M,1
28,9000,66.46445249,664.6445249,8000,440.4946031,5.975583406,13/12/2016,S,1
30,15000,71.32884417,713.2884417,4000,325.3268384,9.543442208,13/12/2016,D,1
25,9000,62.68269351,626.8269351,6000,493.3862894,6.169202933,13/12/2016,M,1
23,10000,61.83657697,618.3657697,8000,436.8379846,1.875697837,13/12/2016,M,1
31,9000,70.37658647,703.7658647,5000,407.5506296,9.834092665,13/12/2016,M,1
31,10000,56.29883665,562.9883665,3000,330.4213249,6.284429589,13/12/2016,M,1
32,10000,68.88243162,688.8243162,8000,339.1290785,8.011710974,13/12/2016,M,1
24,10000,69.89202393,698.9202393,7000,437.2628689,4.518128465,13/12/2016,D,1
28,10000,58.77728487,587.7728487,8000,401.3339474,7.481072669,13/12/2016,M,1
25,15000,67.39649014,673.9649014,7000,463.1045952,5.494146585,13/12/2016,S,1
20,10000,47.7164075,477.164075,6000,352.0447108,1.851519785,13/12/2016,M,1
25,8000,66.60126869,666.0126869,7000,203.1400957,6.559690557,13/12/2016,M,1
36,9000,81.89751015,818.9751015,8000,478.169633,8.44925171,13/12/2016,M,1
25,10000,59.54513322,595.4513322,7000,354.1197373,4.589444352,13/12/2016,S,1
34,10000,55.09012151,550.9012151,6000,382.1460056,4.621566921,13/12/2016,S,1
37,10000,71.26727363,712.6727363,7000,334.1355544,7.425410038,13/12/2016,S,1
35,8000,41.56282064,415.6282064,10000,486.1970564,3.922883467,13/12/2016,D,1
28,10000,51.13859489,511.3859489,6000,417.187516,8.07340248,13/12/2016,S,1
38,8000,81.12402685,811.2402685,7000,465.3172153,9.760987845,13/12/2016,S,1
26,10000,58.6012681,586.012681,6000,371.4435128,5.139302397,13/12/2016,M,1
23,8000,84.47807382,844.7807382,9000,427.3624784,3.330266585,13/12/2016,M,1
24,10000,45.98276935,459.8276935,5000,385.18465,1.334110614,13/12/2016,M,1
34,9000,57.08749222,570.8749222,6000,412.9374685,5.745256638,13/12/2016,M,1
24,10000,53.00653079,530.0653079,9000,517.1941369,5.07053723,13/12/2016,M,1
36,10000,61.35430056,613.5430056,7000,354.1586263,7.750632203,13/12/2016,M,1
21,10000,65.8756885,658.756885,8000,272.7624907,2.39837005,13/12/2016,M,1
34,10000,66.54228737,665.4228737,6000,530.6844742,5.165829433,13/12/2016,S,1
32,9000,68.14263355,681.4263355,9000,367.6833817,,13/12/2016,S,1
30,10000,71.60541688,716.0541688,4000,287.7630059,11.5069333,13/12/2016,M,1
43,8000,70.8375949,708.375949,7000,327.8451807,7.866909414,13/12/2016,M,1
36,9000,71.4316045,714.316045,9000,356.8083026,6.025671689,13/12/2016,M,1
37,10000,49.30170297,493.0170297,7000,436.5669588,7.326495482,13/12/2016,M,1
20,10000,57.87406956,578.7406956,5000,496.6865139,1.079462838,13/12/2016,S,1
25,9000,47.43200102,474.3200102,6000,318.6453313,2.274302466,13/12/2016,S,0
18,8000,65.57972973,655.7972973,9000,419.3078403,0.761836608,13/12/2016,S,1
31,10000,51.35438565,513.5438565,5000,278.5340749,10.82796245,13/12/2016,M,1
31,10000,61.84733055,618.4733055,7000,437.2592154,9.645256249,13/12/2016,M,1
31,10000,62.73205546,627.3205546,8000,553.4050309,7.643478592,13/12/2016,M,1
29,10000,38.18433665,381.8433665,7000,365.2040103,7.916097929,14/12/2016,M,0
28,8000,26.81904512,268.1904512,5000,303.6141585,8.060760877,14/12/2016,M,0
37,7000,41.71141483,417.1141483,6000,363.5742164,6.417996332,14/12/2016,S,0
31,10000,45.40650367,454.0650367,7000,372.8416271,6.011032637,14/12/2016,S,0
21,7000,17.92352995,179.2352995,7000,272.8222612,2.959792308,14/12/2016,S,0
34,15000,60.55872683,605.5872683,7000,377.9274138,5.612615405,14/12/2016,M,0
32,15000,40.80126516,408.0126516,5000,403.0941385,11.05560366,14/12/2016,M,0
48,10000,39.01542755,390.1542755,6000,237.7680509,8.42706907,14/12/2016,M,0
28,9000,33.74505202,337.4505202,5000,330.0731605,9.509383414,14/12/2016,D,0
20,8000,25.95160427,259.5160427,5000,444.6032081,0.048280274,14/12/2016,M,0
27,10000,36.4139963,364.139963,5000,578.4631411,8.234724838,14/12/2016,S,0
31,5000,30.05415955,300.5415955,7000,349.3029413,10.67010213,14/12/2016,M,0
18,10000,,567.3214556,8000,371.2177293,0.738750542,14/12/2016,S,1
42,6000,78.05679648,780.5679648,8000,357.456758,8.967456138,14/12/2016,M,1
30,15000,66.11915903,661.1915903,6000,506.5356108,7.842969362,14/12/2016,M,1
21,10000,47.90582625,479.0582625,,541.0916459,2.75965616,14/12/2016,S,1
27,9000,55.31921884,553.1921884,9000,432.7537176,4.479139534,14/12/2016,M,1
34,10000,55.24616973,552.4616973,5000,424.6613226,6.078588407,14/12/2016,S,1
24,8000,71.78981401,717.8981401,8000,414.3081367,3.113228005,14/12/2016,S,1
34,15000,72.01520638,720.1520638,7000,410.5137054,7.323425187,14/12/2016,S,1
30,10000,68.52604623,685.2604623,8000,418.1042049,9.209960868,14/12/2016,S,1
28,10000,73.83424521,738.3424521,6000,289.0297667,8.671464052,14/12/2016,S,1
20,15000,51.00689677,510.0689677,6000,369.5951306,1.527605211,14/12/2016,M,1
30,10000,52.90365705,529.0365705,6000,534.6443017,6.658866616,14/12/2016,M,1
32,10000,56.34623076,563.4623076,8000,323.7895286,9.255910757,14/12/2016,S,1
31,10000,56.68535515,566.8535515,4000,483.0028637,6.187393758,14/12/2016,M,1
30,10000,62.17359951,621.7359951,7000,490.3532024,5.739208074,14/12/2016,M,1
22,10000,71.97407287,719.7407287,7000,400.9517602,0.342423756,14/12/2016,S,1
30,10000,54.52643956,545.2643956,9000,448.5135626,8.313025534,14/12/2016,M,1
34,10000,71.31226843,713.1226843,8000,288.8818819,7.178116092,14/12/2016,M,1
22,10000,71.13850168,711.3850168,6000,438.9019515,1.785540824,14/12/2016,M,1
20,7000,65.21844198,652.1844198,10000,405.3099115,1.538906069,14/12/2016,M,1
33,10000,62.72722444,627.2722444,9000,334.4127214,4.797330365,14/12/2016,M,1
34,8000,64.22979283,642.2979283,7000,404.2929913,9.428576796,14/12/2016,D,1
39,9000,84.14301481,841.4301481,7000,368.897062,10.13332739,14/12/2016,M,1
19,10000,68.75280748,687.5280748,9000,483.8261763,0.793639076,14/12/2016,D,1
35,10000,49.45039732,494.5039732,6000,369.2632296,8.367723833,14/12/2016,S,1
18,10000,50.8486406,508.486406,7000,464.7273622,0.138527428,14/12/2016,M,1
23,6000,71.4628957,714.628957,8000,382.2505959,4.645116168,14/12/2016,S,1
33,10000,64.53090362,645.3090362,6000,479.3491374,6.876212819,14/12/2016,M,1
34,9000,64.5705807,645.705807,8000,377.4124194,8.509949649,14/12/2016,S,1
20,10000,54.12764766,541.2764766,6000,423.8294897,0.127468889,14/12/2016,D,1
26,10000,48.75854667,487.5854667,6000,459.6990461,7.389940047,14/12/2016,S,1
21,15000,58.48432416,584.8432416,6000,388.8252142,0.608794484,14/12/2016,S,1
29,10000,65.63970747,656.3970747,5000,373.1452763,7.449436819,14/12/2016,S,1
34,10000,69.66802505,696.6802505,7000,301.9853682,6.670450117,14/12/2016,S,1
20,15000,62.40480498,624.0480498,7000,321.8989172,1.452507082,14/12/2016,S,1
22,10000,66.57283278,665.7283278,8000,413.3951717,3.331065822,14/12/2016,M,1
34,15000,65.10176402,651.0176402,8000,457.4466011,9.180554177,14/12/2016,M,1
30,10000,47.46499186,474.6499186,7000,450.3822553,5.913507252,14/12/2016,M,1
34,10000,63.50767033,635.0767033,5000,337.9929796,7.324897425,14/12/2016,S,1
18,10000,75.70699386,757.0699386,8000,363.2271473,0.976300128,14/12/2016,M,1
24,9000,69.4201507,694.201507,10000,363.2022779,5.788861966,14/12/2016,S,1
18,9000,77.83988354,778.3988354,9000,314.1094597,0.263830881,14/12/2016,M,1
20,8000,54.14266765,541.4266765,7000,305.8448619,1.578505988,14/12/2016,M,1
34,8000,63.36759466,633.6759466,,419.2264149,5.620051974,14/12/2016,S,1
37,7000,70.39941621,703.9941621,7000,355.3712683,4.126565539,14/12/2016,M,1
36,9000,50.67475031,506.7475031,5000,384.7729796,6.909064537,14/12/2016,S,1
27,10000,60.39664553,603.9664553,6000,521.1795949,5.934425736,14/12/2016,M,1
35,10000,97.74417763,977.4417763,7000,301.7438145,4.271278614,14/12/2016,M,1
35,8000,80.45246291,804.5246291,8000,9999,3.694747426,14/12/2016,S,1
41,10000,65.41830702,654.1830702,6000,483.1708279,6.693223476,14/12/2016,S,1
37,10000,57.90284905,579.0284905,8000,379.4165697,7.477896394,14/12/2016,S,1
22,10000,77.19856505,771.9856505,7000,336.9758127,2.32367299,14/12/2016,M,1
